"","ISO","year","totdeath","armconf1","matmor","infmor","neomor","under5mor","earthquake","drought"
"4832","PLW",2011,NA,NA,NA,20.7,11.9,22.5,NA,NA
"4833","PLW",2012,NA,NA,NA,20.1,11.6,21.8,NA,NA
"4834","PLW",2013,NA,NA,NA,19.6,11.2,21.2,NA,NA
"4835","PLW",2014,NA,NA,NA,18.9,10.9,20.4,NA,NA
"4836","PLW",2015,NA,NA,NA,18.3,10.5,19.8,0,1
"4837","PLW",2016,NA,NA,NA,17.8,10.2,19.2,NA,NA
"4838","PLW",2017,NA,NA,NA,17.2,9.8,18.6,NA,NA
"4839","PLW",2018,NA,NA,NA,16.7,9.5,18,NA,NA
"4840","PLW",2019,NA,NA,NA,16.2,9.2,17.4,NA,NA
"4841",NA,2000,NA,NA,896,93.17857028,41.08544407,153.3959122,NA,NA
"4842",NA,2001,NA,NA,874,90.32961548,40.15575874,148.0557116,NA,NA
"4843",NA,2002,NA,NA,853,87.3784596,39.21181304,142.4856347,NA,NA
"4844",NA,2003,NA,NA,831,84.43330628,38.29417812,136.9474754,NA,NA
"4845",NA,2004,NA,NA,800,81.51319948,37.37574411,131.4672855,NA,NA
"4846",NA,2005,NA,NA,766,78.73426469,36.50414601,126.202278,NA,NA
"4847",NA,2006,NA,NA,738,76.13141815,35.72129505,121.226072,NA,NA
"4848",NA,2007,NA,NA,713,73.61419225,34.97624442,116.4694327,NA,NA
"4849",NA,2008,NA,NA,692,71.31623533,34.29849198,111.9986198,NA,NA
"4850",NA,2009,NA,NA,674,69.23964336,33.6255461,107.7978408,NA,NA
"4851",NA,2010,NA,NA,656,67.3435064,32.99711626,104.0514303,NA,NA
"4852",NA,2011,NA,NA,640,65.48808643,32.41576324,100.5544174,NA,NA
"4853",NA,2012,NA,NA,626,63.78089854,31.86458761,97.29460674,NA,NA
"4854",NA,2013,NA,NA,613,62.21229822,31.35809725,94.23916258,NA,NA
"4855",NA,2014,NA,NA,603,60.77046099,30.84570309,91.51263981,NA,NA
"4856",NA,2015,NA,NA,587,59.42387676,30.37281672,89.00084342,NA,NA
"4857",NA,2016,NA,NA,575,58.04330047,29.88919137,86.40097203,NA,NA
"4858",NA,2017,NA,NA,563,56.62272603,29.39556553,83.97192473,NA,NA
"4859",NA,2018,NA,NA,NA,55.22754183,28.86035134,81.51249413,NA,NA
"4860",NA,2019,NA,NA,NA,53.8361675,28.3435185,79.08113062,NA,NA
"4861","PSE",2000,NA,NA,70,25.3,17.1,30.4,NA,NA
"4862","PSE",2001,NA,NA,69,24.6,16.8,29.4,NA,NA
"4863","PSE",2002,NA,NA,70,23.9,16.5,28.5,NA,NA
"4864","PSE",2003,NA,NA,66,23.2,16.1,27.6,NA,NA
"4865","PSE",2004,NA,NA,64,22.5,15.7,26.8,NA,NA
"4866","PSE",2005,NA,NA,59,21.9,15.3,25.9,NA,NA
"4867","PSE",2006,NA,NA,58,21.2,14.8,25.1,NA,NA
"4868","PSE",2007,NA,NA,56,20.5,14.4,24.3,NA,NA
"4869","PSE",2008,NA,NA,53,19.9,13.9,23.5,NA,NA
"4870","PSE",2009,NA,NA,50,19.3,13.5,22.7,NA,NA
"4871","PSE",2010,NA,NA,45,18.8,13.2,22.1,NA,NA
"4872","PSE",2011,NA,NA,42,18.3,12.9,21.4,NA,NA
"4873","PSE",2012,NA,NA,40,17.8,12.6,20.8,NA,NA
"4874","PSE",2013,NA,NA,36,17.3,12.3,20.3,NA,NA
"4875","PSE",2014,NA,NA,37,16.9,12.1,19.7,NA,NA
"4876","PSE",2015,NA,NA,32,16.4,11.8,19.2,NA,NA
"4877","PSE",2016,NA,NA,29,16,11.5,18.6,NA,NA
"4878","PSE",2017,NA,NA,27,15.5,11.2,18.1,NA,NA
"4879","PSE",2018,NA,NA,NA,15.1,10.9,17.5,NA,NA
"4880","PSE",2019,NA,NA,NA,14.6,10.6,17,NA,NA
"4881",NA,2000,NA,NA,128,23.28399088,12.17807664,27.98480839,NA,NA
"4882",NA,2001,NA,NA,123,23.00831287,12.09161072,27.6593854,NA,NA
"4883",NA,2002,NA,NA,120,22.83066713,12.08562206,27.4502312,NA,NA
"4884",NA,2003,NA,NA,115,22.76434391,12.17641596,27.30494481,NA,NA
"4885",NA,2004,NA,NA,111,22.75646307,12.21712512,27.30444005,NA,NA
"4886",NA,2005,NA,NA,107,22.7724612,12.21616992,27.34252367,NA,NA
"4887",NA,2006,NA,NA,102,22.79939338,12.10520876,27.39070678,NA,NA
"4888",NA,2007,NA,NA,99,22.82139061,11.88346134,27.41678585,NA,NA
"4889",NA,2008,NA,NA,94,22.75004288,11.56789121,27.32307086,NA,NA
"4890",NA,2009,NA,NA,91,22.78467365,11.29327186,27.68122639,NA,NA
"4891",NA,2010,NA,NA,87,22.36588909,11.04594261,26.83564433,NA,NA
"4892",NA,2011,NA,NA,84,22.16147985,10.85378871,26.54490454,NA,NA
"4893",NA,2012,NA,NA,81,21.92341233,10.69714463,26.22637016,NA,NA
"4894",NA,2013,NA,NA,78,21.69626666,10.58312676,25.94123313,NA,NA
"4895",NA,2014,NA,NA,77,21.46377149,10.5103913,25.5908641,NA,NA
"4896",NA,2015,NA,NA,74,21.19939556,10.46805792,25.31530599,NA,NA
"4897",NA,2016,NA,NA,71,21.03421584,10.40586366,25.02217244,NA,NA
"4898",NA,2017,NA,NA,70,20.77754734,10.35142885,24.75681807,NA,NA
"4899",NA,2018,NA,NA,NA,20.6092289,10.28069261,24.48886965,NA,NA
"4900",NA,2019,NA,NA,NA,20.34113353,10.21505015,24.19148967,NA,NA
"4901",NA,2000,NA,NA,12,6.067370694,3.941240278,7.301705269,NA,NA
"4902",NA,2001,NA,NA,11,5.89149283,3.846821006,7.106413796,NA,NA
"4903",NA,2002,NA,NA,11,5.737125673,3.786940833,6.921212046,NA,NA
"4904",NA,2003,NA,NA,11,5.630039581,3.714261657,6.75379951,NA,NA
"4905",NA,2004,NA,NA,11,5.477187055,3.636201438,6.633592888,NA,NA
"4906",NA,2005,NA,NA,11,5.358105743,3.534005865,6.466056635,NA,NA
"4907",NA,2006,NA,NA,11,5.269536184,3.440242116,6.316203418,NA,NA
"4908",NA,2007,NA,NA,11,5.135639517,3.346285465,6.137952207,NA,NA
"4909",NA,2008,NA,NA,11,5.020846019,3.29034869,5.99639878,NA,NA
"4910",NA,2009,NA,NA,11,4.886184896,3.219727051,5.855223095,NA,NA
"4911",NA,2010,NA,NA,11,4.743834993,3.126210347,5.675158267,NA,NA
"4912",NA,2011,NA,NA,11,4.627951858,3.082364604,5.560355749,NA,NA
"4913",NA,2012,NA,NA,11,4.520963257,3.052138683,5.415924373,NA,NA
"4914",NA,2013,NA,NA,11,4.451032301,2.976353758,5.306816841,NA,NA
"4915",NA,2014,NA,NA,11,4.369159125,2.955142923,5.201838685,NA,NA
"4916",NA,2015,NA,NA,11,4.292273527,2.894732162,5.122751302,NA,NA
"4917",NA,2016,NA,NA,11,4.231858642,2.85101742,5.043918029,NA,NA
"4918",NA,2017,NA,NA,11,4.205101597,2.850958071,4.97596474,NA,NA
"4919",NA,2018,NA,NA,NA,4.141951775,2.792011872,4.896308813,NA,NA
"4920",NA,2019,NA,NA,NA,4.076341636,2.717046187,4.818462326,NA,NA
"4921","PYF",2000,NA,NA,NA,NA,NA,NA,NA,NA
"4922","PYF",2001,NA,NA,NA,NA,NA,NA,NA,NA
"4923","PYF",2002,NA,NA,NA,NA,NA,NA,NA,NA
"4924","PYF",2003,NA,NA,NA,NA,NA,NA,NA,NA
"4925","PYF",2004,NA,NA,NA,NA,NA,NA,NA,NA
"4926","PYF",2005,NA,NA,NA,NA,NA,NA,NA,NA
"4927","PYF",2006,NA,NA,NA,NA,NA,NA,NA,NA
"4928","PYF",2007,NA,NA,NA,NA,NA,NA,NA,NA
"4929","PYF",2008,NA,NA,NA,NA,NA,NA,NA,NA
"4930","PYF",2009,NA,NA,NA,NA,NA,NA,NA,NA
"4931","PYF",2010,NA,NA,NA,NA,NA,NA,NA,NA
"4932","PYF",2011,NA,NA,NA,NA,NA,NA,NA,NA
"4933","PYF",2012,NA,NA,NA,NA,NA,NA,NA,NA
"4934","PYF",2013,NA,NA,NA,NA,NA,NA,NA,NA
"4935","PYF",2014,NA,NA,NA,NA,NA,NA,NA,NA
"4936","PYF",2015,NA,NA,NA,NA,NA,NA,NA,NA
"4937","PYF",2016,NA,NA,NA,NA,NA,NA,NA,NA
"4938","PYF",2017,NA,NA,NA,NA,NA,NA,NA,NA
"4939","PYF",2018,NA,NA,NA,NA,NA,NA,NA,NA
"4940","PYF",2019,NA,NA,NA,NA,NA,NA,NA,NA
"4941",NA,2000,NA,NA,395,68.6,46.2,93.3,NA,NA
"4942",NA,2001,NA,NA,379,66.3,44.8,89.7,NA,NA
"4943",NA,2002,NA,NA,361,64.1,43.5,86.2,NA,NA
"4944",NA,2003,NA,NA,344,62,42.2,82.9,NA,NA
"4945",NA,2004,NA,NA,327,60,40.9,79.9,NA,NA
"4946",NA,2005,NA,NA,309,58,39.7,76.6,NA,NA
"4947",NA,2006,NA,NA,293,56,38.6,73.6,NA,NA
"4948",NA,2007,NA,NA,278,54.1,37.6,70.6,NA,NA
"4949",NA,2008,NA,NA,263,52.2,36.5,67.7,NA,NA
"4950",NA,2009,NA,NA,249,50.3,35.5,64.8,NA,NA
"4951",NA,2010,NA,NA,235,48.4,34.4,61.9,NA,NA
"4952",NA,2011,NA,NA,222,46.5,33.4,59.1,NA,NA
"4953",NA,2012,NA,NA,210,44.6,32.3,56.4,NA,NA
"4954",NA,2013,NA,NA,199,42.8,31.2,53.8,NA,NA
"4955",NA,2014,NA,NA,190,41.1,30.1,51.3,NA,NA
"4956",NA,2015,NA,NA,179,39.3,29.1,48.8,NA,NA
"4957",NA,2016,NA,NA,169,37.7,28.1,46.5,NA,NA
"4958",NA,2017,NA,NA,163,36.1,27,44.3,NA,NA
"4959",NA,2018,NA,NA,NA,34.5,26,42.2,NA,NA
"4960",NA,2019,NA,NA,NA,33.1,24.9,40.3,NA,NA
"4961","SMR",2000,NA,NA,NA,5,2.8,5.6,NA,NA
"4962","SMR",2001,NA,NA,NA,4.6,2.6,5.2,NA,NA
"4963","SMR",2002,NA,NA,NA,4.3,2.4,4.8,NA,NA
"4964","SMR",2003,NA,NA,NA,4,2.2,4.5,NA,NA
"4965","SMR",2004,NA,NA,NA,3.7,2,4.2,NA,NA
"4966","SMR",2005,NA,NA,NA,3.4,1.8,3.9,NA,NA
"4967","SMR",2006,NA,NA,NA,3.2,1.7,3.6,NA,NA
"4968","SMR",2007,NA,NA,NA,3,1.6,3.4,NA,NA
"4969","SMR",2008,NA,NA,NA,2.9,1.5,3.2,NA,NA
"4970","SMR",2009,NA,NA,NA,2.7,1.4,3,NA,NA
"4971","SMR",2010,NA,NA,NA,2.5,1.3,2.9,NA,NA
"4972","SMR",2011,NA,NA,NA,2.4,1.3,2.7,NA,NA
"4973","SMR",2012,NA,NA,NA,2.3,1.2,2.6,NA,NA
"4974","SMR",2013,NA,NA,NA,2.2,1.1,2.4,NA,NA
"4975","SMR",2014,NA,NA,NA,2.1,1.1,2.3,NA,NA
"4976","SMR",2015,NA,NA,NA,1.9,1,2.2,NA,NA
"4977","SMR",2016,NA,NA,NA,1.9,1,2.1,NA,NA
"4978","SMR",2017,NA,NA,NA,1.8,0.9,2,NA,NA
"4979","SMR",2018,NA,NA,NA,1.7,0.9,1.9,NA,NA
"4980","SMR",2019,NA,NA,NA,1.6,0.8,1.8,NA,NA
"4981",NA,2000,NA,NA,870,91.21701055,40.28308437,150.8200264,NA,NA
"4982",NA,2001,NA,NA,849,88.38478302,39.38529449,145.554092,NA,NA
"4983",NA,2002,NA,NA,833,85.43946414,38.45852985,140.032689,NA,NA
"4984",NA,2003,NA,NA,812,82.51196345,37.55865847,134.5373698,NA,NA
"4985",NA,2004,NA,NA,782,79.64478414,36.66137734,129.1553335,NA,NA
"4986",NA,2005,NA,NA,746,76.87055644,35.80841767,123.9437492,NA,NA
"4987",NA,2006,NA,NA,713,74.27076114,35.03906678,119.0198132,NA,NA
"4988",NA,2007,NA,NA,685,71.73527275,34.30057795,114.1738817,NA,NA
"4989",NA,2008,NA,NA,664,69.36577835,33.62662899,109.52596,NA,NA
"4990",NA,2009,NA,NA,645,67.15651896,32.96269539,105.049574,NA,NA
"4991",NA,2010,NA,NA,627,65.11554712,32.33388743,100.9812397,NA,NA
"4992",NA,2011,NA,NA,610,63.20831213,31.74325349,97.25111284,NA,NA
"4993",NA,2012,NA,NA,596,61.44812952,31.18356342,93.79377066,NA,NA
"4994",NA,2013,NA,NA,582,59.863624,30.66923462,90.65109562,NA,NA
"4995",NA,2014,NA,NA,571,58.40649884,30.15086357,87.87541283,NA,NA
"4996",NA,2015,NA,NA,557,57.04819489,29.67062874,85.34516603,NA,NA
"4997",NA,2016,NA,NA,545,55.66917405,29.17732944,82.72528415,NA,NA
"4998",NA,2017,NA,NA,534,54.28127288,28.68507392,80.32430519,NA,NA
"4999",NA,2018,NA,NA,NA,52.92056747,28.15026023,77.92144437,NA,NA
"5000",NA,2019,NA,NA,NA,51.58530732,27.64085654,75.58059527,NA,NA
"5001",NA,2000,NA,NA,870,91.2,40.3,150.9,NA,NA
"5002",NA,2001,NA,NA,849,88.4,39.4,145.6,NA,NA
"5003",NA,2002,NA,NA,833,85.4,38.5,140.1,NA,NA
"5004",NA,2003,NA,NA,812,82.5,37.5,134.6,NA,NA
"5005",NA,2004,NA,NA,782,79.6,36.7,129.2,NA,NA
"5006",NA,2005,NA,NA,746,76.9,35.8,124,NA,NA
"5007",NA,2006,NA,NA,713,74.3,35,119.1,NA,NA
"5008",NA,2007,NA,NA,685,71.7,34.3,114.2,NA,NA
"5009",NA,2008,NA,NA,664,69.4,33.6,109.6,NA,NA
"5010",NA,2009,NA,NA,645,67.1,33,105.1,NA,NA
"5011",NA,2010,NA,NA,626,65.1,32.3,101,NA,NA
"5012",NA,2011,NA,NA,610,63.2,31.7,97.3,NA,NA
"5013",NA,2012,NA,NA,596,61.4,31.2,93.8,NA,NA
"5014",NA,2013,NA,NA,582,59.9,30.7,90.7,NA,NA
"5015",NA,2014,NA,NA,571,58.4,30.2,87.9,NA,NA
"5016",NA,2015,NA,NA,557,57.1,29.7,85.4,NA,NA
"5017",NA,2016,NA,NA,545,55.7,29.2,82.8,NA,NA
"5018",NA,2017,NA,NA,534,54.3,28.7,80.4,NA,NA
"5019",NA,2018,NA,NA,NA,52.9,28.2,78,NA,NA
"5020",NA,2019,NA,NA,NA,51.6,27.6,75.6,NA,NA
"5021",NA,2000,NA,NA,400,49.43351285,26.4361222,74.55079974,NA,NA
"5022",NA,2001,NA,NA,395,48.62861963,26.06519319,73.49037864,NA,NA
"5023",NA,2002,NA,NA,390,47.82897936,25.7274229,72.26212312,NA,NA
"5024",NA,2003,NA,NA,383,47.02200724,25.39725699,70.97390214,NA,NA
"5025",NA,2004,NA,NA,369,46.09837653,25.07460346,69.5326256,NA,NA
"5026",NA,2005,NA,NA,351,44.7968231,24.74047425,67.51552814,NA,NA
"5027",NA,2006,NA,NA,334,43.33086386,24.38476618,64.91017617,NA,NA
"5028",NA,2007,NA,NA,320,42.48679681,24.04863265,62.49139368,NA,NA
"5029",NA,2008,NA,NA,308,41.95176377,23.72761685,60.35032452,NA,NA
"5030",NA,2009,NA,NA,300,40.78858811,23.42747149,57.65156783,NA,NA
"5031",NA,2010,NA,NA,293,39.45025925,23.120998,54.83536275,NA,NA
"5032",NA,2011,NA,NA,287,38.53133157,22.85479037,52.91375109,NA,NA
"5033",NA,2012,NA,NA,282,37.83263077,22.59116651,51.39080463,NA,NA
"5034",NA,2013,NA,NA,276,36.92561592,22.31277395,49.9195839,NA,NA
"5035",NA,2014,NA,NA,273,36.2692934,22.03049245,48.8631259,NA,NA
"5036",NA,2015,NA,NA,268,35.38423322,21.7346598,47.53421705,NA,NA
"5037",NA,2016,NA,NA,264,34.60165192,21.4063815,46.06486597,NA,NA
"5038",NA,2017,NA,NA,259,33.92980132,21.06196387,44.93765593,NA,NA
"5039",NA,2018,NA,NA,NA,33.05567663,20.7042595,43.69498992,NA,NA
"5040",NA,2019,NA,NA,NA,32.32778064,20.32951271,42.57930843,NA,NA
"5041","SXM",2000,NA,NA,NA,NA,NA,NA,NA,NA
"5042","SXM",2001,NA,NA,NA,NA,NA,NA,NA,NA
"5043","SXM",2002,NA,NA,NA,NA,NA,NA,NA,NA
"5044","SXM",2003,NA,NA,NA,NA,NA,NA,NA,NA
"5045","SXM",2004,NA,NA,NA,NA,NA,NA,NA,NA
"5046","SXM",2005,NA,NA,NA,NA,NA,NA,NA,NA
"5047","SXM",2006,NA,NA,NA,NA,NA,NA,NA,NA
"5048","SXM",2007,NA,NA,NA,NA,NA,NA,NA,NA
"5049","SXM",2008,NA,NA,NA,NA,NA,NA,NA,NA
"5050","SXM",2009,NA,NA,NA,NA,NA,NA,NA,NA
"5051","SXM",2010,NA,NA,NA,NA,NA,NA,NA,NA
"5052","SXM",2011,NA,NA,NA,NA,NA,NA,NA,NA
"5053","SXM",2012,NA,NA,NA,NA,NA,NA,NA,NA
"5054","SXM",2013,NA,NA,NA,NA,NA,NA,NA,NA
"5055","SXM",2014,NA,NA,NA,NA,NA,NA,NA,NA
"5056","SXM",2015,NA,NA,NA,NA,NA,NA,NA,NA
"5057","SXM",2016,NA,NA,NA,NA,NA,NA,NA,NA
"5058","SXM",2017,NA,NA,NA,NA,NA,NA,NA,NA
"5059","SXM",2018,NA,NA,NA,NA,NA,NA,NA,NA
"5060","SXM",2019,NA,NA,NA,NA,NA,NA,NA,NA
"5061","TCA",2000,NA,NA,NA,NA,NA,NA,NA,NA
"5062","TCA",2001,NA,NA,NA,NA,NA,NA,NA,NA
"5063","TCA",2002,NA,NA,NA,NA,NA,NA,NA,NA
"5064","TCA",2003,NA,NA,NA,NA,NA,NA,NA,NA
"5065","TCA",2004,NA,NA,NA,NA,NA,NA,NA,NA
"5066","TCA",2005,NA,NA,NA,NA,NA,NA,NA,NA
"5067","TCA",2006,NA,NA,NA,NA,NA,NA,NA,NA
"5068","TCA",2007,NA,NA,NA,NA,NA,NA,NA,NA
"5069","TCA",2008,NA,NA,NA,NA,NA,NA,NA,NA
"5070","TCA",2009,NA,NA,NA,NA,NA,NA,NA,NA
"5071","TCA",2010,NA,NA,NA,NA,NA,NA,NA,NA
"5072","TCA",2011,NA,NA,NA,NA,NA,NA,NA,NA
"5073","TCA",2012,NA,NA,NA,NA,NA,NA,NA,NA
"5074","TCA",2013,NA,NA,NA,NA,NA,NA,NA,NA
"5075","TCA",2014,NA,NA,NA,NA,NA,NA,NA,NA
"5076","TCA",2015,NA,NA,NA,NA,NA,NA,NA,NA
"5077","TCA",2016,NA,NA,NA,NA,NA,NA,NA,NA
"5078","TCA",2017,NA,NA,NA,NA,NA,NA,NA,NA
"5079","TCA",2018,NA,NA,NA,NA,NA,NA,NA,NA
"5080","TCA",2019,NA,NA,NA,NA,NA,NA,NA,NA
"5081",NA,2000,NA,NA,121,33.00894493,21.31940784,41.60753348,NA,NA
"5082",NA,2001,NA,NA,118,31.27993165,20.20230759,39.32878026,NA,NA
"5083",NA,2002,NA,NA,115,29.49834472,19.07267088,37.09528565,NA,NA
"5084",NA,2003,NA,NA,112,27.74447821,17.98910016,34.81823176,NA,NA
"5085",NA,2004,NA,NA,110,26.46995044,16.86917353,33.71200067,NA,NA
"5086",NA,2005,NA,NA,106,24.47620145,15.83217715,30.70046402,NA,NA
"5087",NA,2006,NA,NA,103,23.04879444,14.82866703,28.83297479,NA,NA
"5088",NA,2007,NA,NA,99,21.74532657,13.94792581,27.17216416,NA,NA
"5089",NA,2008,NA,NA,98,20.88357751,13.1444479,26.68553928,NA,NA
"5090",NA,2009,NA,NA,94,19.39363823,12.32510947,24.20484373,NA,NA
"5091",NA,2010,NA,NA,91,18.3635568,11.66305245,22.97774614,NA,NA
"5092",NA,2011,NA,NA,88,17.40698222,10.97464317,21.78396262,NA,NA
"5093",NA,2012,NA,NA,85,16.52590737,10.42050438,20.67148229,NA,NA
"5094",NA,2013,NA,NA,82,15.74387851,9.860578282,19.65576691,NA,NA
"5095",NA,2014,NA,NA,79,14.97818255,9.334843745,18.72918437,NA,NA
"5096",NA,2015,NA,NA,77,14.28789965,8.868824244,17.83779064,NA,NA
"5097",NA,2016,NA,NA,74,13.62773066,8.470372093,17.02243697,NA,NA
"5098",NA,2017,NA,NA,73,13.03870017,8.087012025,16.30186312,NA,NA
"5099",NA,2018,NA,NA,NA,12.45752776,7.714580914,15.60125366,NA,NA
"5100",NA,2019,NA,NA,NA,11.98094798,7.353737293,14.99435143,NA,NA
"5101",NA,2000,NA,NA,43,27.58651909,15.8175298,33.36267772,NA,NA
"5102",NA,2001,NA,NA,41,25.99524391,15.06117826,31.26934207,NA,NA
"5103",NA,2002,NA,NA,40,24.39738913,14.23548006,29.19698507,NA,NA
"5104",NA,2003,NA,NA,38,22.87964033,13.43774318,27.26464511,NA,NA
"5105",NA,2004,NA,NA,35,21.41771658,12.73360663,25.39375468,NA,NA
"5106",NA,2005,NA,NA,34,20.0309888,12.03777036,23.67188882,NA,NA
"5107",NA,2006,NA,NA,31,18.76467575,11.38697467,22.09133836,NA,NA
"5108",NA,2007,NA,NA,29,17.62055102,10.70605173,20.63291941,NA,NA
"5109",NA,2008,NA,NA,28,16.56097025,9.992664458,19.35413712,NA,NA
"5110",NA,2009,NA,NA,26,15.6012162,9.391638477,18.23191806,NA,NA
"5111",NA,2010,NA,NA,24,14.76645883,8.892241863,17.22833982,NA,NA
"5112",NA,2011,NA,NA,23,14.02039009,8.44284627,16.33794416,NA,NA
"5113",NA,2012,NA,NA,22,13.3542414,8.001756542,15.51654995,NA,NA
"5114",NA,2013,NA,NA,21,12.67904622,7.602057642,14.72271931,NA,NA
"5115",NA,2014,NA,NA,20,12.03218475,7.194934819,13.96641082,NA,NA
"5116",NA,2015,NA,NA,19,11.37500117,6.793148932,13.23809154,NA,NA
"5117",NA,2016,NA,NA,18,10.80892333,6.411827899,12.50653837,NA,NA
"5118",NA,2017,NA,NA,18,10.21981137,6.13216862,11.8764851,NA,NA
"5119",NA,2018,NA,NA,NA,9.75830752,5.829396145,11.30095202,NA,NA
"5120",NA,2019,NA,NA,NA,9.303456941,5.582100763,10.78264562,NA,NA
"5121",NA,2000,NA,NA,97,27.84136067,16.34160245,33.525942,NA,NA
"5122",NA,2001,NA,NA,95,26.51450281,15.63091013,31.86559773,NA,NA
"5123",NA,2002,NA,NA,95,25.31224798,14.92320978,30.32827278,NA,NA
"5124",NA,2003,NA,NA,94,24.15282507,14.24183915,28.88666747,NA,NA
"5125",NA,2004,NA,NA,94,23.08325131,13.63418996,27.52630272,NA,NA
"5126",NA,2005,NA,NA,91,22.06807797,13.11775272,26.27870577,NA,NA
"5127",NA,2006,NA,NA,90,21.15559296,12.63651283,25.13637535,NA,NA
"5128",NA,2007,NA,NA,89,20.31595898,12.23155893,24.0900573,NA,NA
"5129",NA,2008,NA,NA,88,19.52757205,11.86228512,23.14728956,NA,NA
"5130",NA,2009,NA,NA,88,18.8208067,11.51419412,22.26031915,NA,NA
"5131",NA,2010,NA,NA,85,19.30212212,11.27270684,24.6960702,NA,NA
"5132",NA,2011,NA,NA,82,17.56515073,10.96434167,20.7347195,NA,NA
"5133",NA,2012,NA,NA,81,17.00720025,10.70653191,20.04091309,NA,NA
"5134",NA,2013,NA,NA,79,16.49688647,10.44373158,19.43581948,NA,NA
"5135",NA,2014,NA,NA,78,16.0474057,10.1404041,18.89538999,NA,NA
"5136",NA,2015,NA,NA,77,15.6209993,10.09302361,18.38382355,NA,NA
"5137",NA,2016,NA,NA,76,15.7593298,10.13834356,18.45557681,NA,NA
"5138",NA,2017,NA,NA,75,15.07277114,9.852676354,17.68666801,NA,NA
"5139",NA,2018,NA,NA,NA,14.68028882,9.700313911,17.19938659,NA,NA
"5140",NA,2019,NA,NA,NA,14.28084628,9.419553598,16.70986209,NA,NA
"5141",NA,2000,NA,NA,106,36.93340972,22.80822918,46.27651498,NA,NA
"5142",NA,2001,NA,NA,102,35.46052069,22.22765478,44.19797589,NA,NA
"5143",NA,2002,NA,NA,97,34.00957075,21.62905947,42.20266383,NA,NA
"5144",NA,2003,NA,NA,101,32.61313475,21.02492531,40.28218264,NA,NA
"5145",NA,2004,NA,NA,94,31.2364785,20.40844359,38.40032754,NA,NA
"5146",NA,2005,NA,NA,91,29.91863373,19.77499947,36.62539264,NA,NA
"5147",NA,2006,NA,NA,91,28.68611608,19.1335894,34.95204982,NA,NA
"5148",NA,2007,NA,NA,85,27.5060697,18.50949157,33.36661373,NA,NA
"5149",NA,2008,NA,NA,76,26.38177987,17.84004518,31.91543572,NA,NA
"5150",NA,2009,NA,NA,72,25.37828526,17.20388112,30.60363847,NA,NA
"5151",NA,2010,NA,NA,70,24.51684863,16.55628778,29.5276396,NA,NA
"5152",NA,2011,NA,NA,67,23.83534508,16.03844698,28.73671805,NA,NA
"5153",NA,2012,NA,NA,66,23.56677135,15.56270623,28.9038236,NA,NA
"5154",NA,2013,NA,NA,65,23.07823739,15.12966962,28.53312253,NA,NA
"5155",NA,2014,NA,NA,67,22.52595357,14.65736912,27.85629041,NA,NA
"5156",NA,2015,NA,NA,65,21.93360961,14.2467439,27.00718696,NA,NA
"5157",NA,2016,NA,NA,63,21.36241472,13.93210136,26.21534143,NA,NA
"5158",NA,2017,NA,NA,63,20.5866457,13.67842112,24.82086491,NA,NA
"5159",NA,2018,NA,NA,NA,20.15453651,13.45042703,24.40091552,NA,NA
"5160",NA,2019,NA,NA,NA,19.7035839,13.21816535,23.80500631,NA,NA
"5161",NA,2000,NA,NA,395,68.65814399,46.18669582,93.30056111,NA,NA
"5162",NA,2001,NA,NA,379,66.34995517,44.83165557,89.72396257,NA,NA
"5163",NA,2002,NA,NA,361,64.09836892,43.49169444,86.20744487,NA,NA
"5164",NA,2003,NA,NA,344,62.03939856,42.17217274,82.93162904,NA,NA
"5165",NA,2004,NA,NA,327,60.0053328,40.89508201,79.90337818,NA,NA
"5166",NA,2005,NA,NA,309,57.9797978,39.7767833,76.62038237,NA,NA
"5167",NA,2006,NA,NA,293,56.02816219,38.61125424,73.56357253,NA,NA
"5168",NA,2007,NA,NA,278,54.09540033,37.52492352,70.63342081,NA,NA
"5169",NA,2008,NA,NA,263,52.18543587,36.54586444,67.66045068,NA,NA
"5170",NA,2009,NA,NA,249,50.26892404,35.51425109,64.89436898,NA,NA
"5171",NA,2010,NA,NA,235,48.36597206,34.39938556,61.95019296,NA,NA
"5172",NA,2011,NA,NA,222,46.50671839,33.33917792,59.1260963,NA,NA
"5173",NA,2012,NA,NA,210,44.64974164,32.27450109,56.45054862,NA,NA
"5174",NA,2013,NA,NA,199,42.79623312,31.18664481,53.79386349,NA,NA
"5175",NA,2014,NA,NA,190,41.08920854,30.12221115,51.27041575,NA,NA
"5176",NA,2015,NA,NA,179,39.29434342,29.08866295,48.81722681,NA,NA
"5177",NA,2016,NA,NA,169,37.65100235,28.06991985,46.51543358,NA,NA
"5178",NA,2017,NA,NA,163,36.06990537,27.00647596,44.28606398,NA,NA
"5179",NA,2018,NA,NA,NA,34.55494243,26.03388997,42.14577973,NA,NA
"5180",NA,2019,NA,NA,NA,33.1118778,24.8635538,40.27121393,NA,NA
"5181",NA,2000,NA,NA,870,91.21257207,40.28131924,150.8123685,NA,NA
"5182",NA,2001,NA,NA,849,88.38051942,39.38358619,145.5467514,NA,NA
"5183",NA,2002,NA,NA,833,85.43537117,38.45687027,140.0256673,NA,NA
"5184",NA,2003,NA,NA,812,82.50804546,37.55705394,134.5306745,NA,NA
